seqnames,start,end,width,strand,gene_id
PvP01_08_v1,1043932,1044453,522,-,PVP01_0823300
PvP01_08_v1,1046587,1047398,812,-,PVP01_0823400
PvP01_08_v1,1050763,1052193,1431,+,PVP01_0823500
PvP01_08_v1,1053273,1054637,1365,-,PVP01_0823600
PvP01_08_v1,1055999,1058650,2652,+,PVP01_0823700
PvP01_08_v1,1059091,1060466,1376,-,PVP01_0823800
PvP01_08_v1,1064335,1070545,6211,+,PVP01_0823900
PvP01_08_v1,1070627,1071601,975,-,PVP01_0824000
PvP01_08_v1,1073207,1074148,942,+,PVP01_0824100
PvP01_08_v1,1074423,1075506,1084,-,PVP01_0824200
PvP01_08_v1,1077660,1078625,966,+,PVP01_0824300
PvP01_08_v1,1078683,1082292,3610,-,PVP01_0824400
PvP01_08_v1,1083983,1088741,4759,-,PVP01_0824500
PvP01_08_v1,1094764,1095471,708,+,PVP01_0824600
PvP01_08_v1,1097233,1098078,846,+,PVP01_0824700
PvP01_08_v1,1098453,1105522,7070,-,PVP01_0824800
PvP01_08_v1,1106777,1113124,6348,-,PVP01_0824900
PvP01_08_v1,1116971,1117654,684,+,PVP01_0825000
PvP01_08_v1,1118915,1119700,786,-,PVP01_0825100
PvP01_08_v1,1120449,1122332,1884,-,PVP01_0825200
PvP01_08_v1,1124110,1127203,3094,-,PVP01_0825300
PvP01_08_v1,1139526,1143161,3636,+,PVP01_0825400
PvP01_08_v1,1144385,1145134,750,-,PVP01_0825500
PvP01_08_v1,1146894,1148002,1109,-,PVP01_0825600
PvP01_08_v1,1152073,1152999,927,+,PVP01_0825700
PvP01_08_v1,1153844,1155091,1248,+,PVP01_0825800
PvP01_08_v1,1155208,1158903,3696,+,PVP01_0825900
PvP01_08_v1,1159567,1160835,1269,-,PVP01_0826000
PvP01_08_v1,1161712,1163757,2046,+,PVP01_0826100
PvP01_08_v1,1164032,1165998,1967,-,PVP01_0826200
PvP01_08_v1,1167967,1170783,2817,+,PVP01_0826300
PvP01_08_v1,1170878,1174233,3356,-,PVP01_0826400
PvP01_08_v1,1174892,1179160,4269,+,PVP01_0826500
PvP01_08_v1,1179656,1182522,2867,+,PVP01_0826600
PvP01_08_v1,1182748,1185060,2313,-,PVP01_0826700
PvP01_08_v1,1185502,1187280,1779,+,PVP01_0826800
PvP01_08_v1,1188286,1189438,1153,+,PVP01_0826900
PvP01_08_v1,1189705,1190421,717,+,PVP01_0827000
PvP01_08_v1,1190863,1193778,2916,-,PVP01_0827100
PvP01_08_v1,1194892,1196003,1112,+,PVP01_0827200
PvP01_08_v1,1196694,1197263,570,-,PVP01_0827300
PvP01_08_v1,1198407,1199341,935,-,PVP01_0827400
PvP01_08_v1,1200266,1200339,74,+,PVP01_0827500
PvP01_08_v1,1200993,1201065,73,-,PVP01_0827600
PvP01_08_v1,1201783,1203408,1626,-,PVP01_0827700
PvP01_08_v1,1206811,1209248,2438,+,PVP01_0827800
PvP01_08_v1,1210379,1211290,912,-,PVP01_0827900
PvP01_08_v1,1212096,1215467,3372,+,PVP01_0828000
PvP01_08_v1,1215633,1217843,2211,-,PVP01_0828100
PvP01_08_v1,1219444,1220319,876,-,PVP01_0828200
PvP01_08_v1,1221034,1222965,1932,+,PVP01_0828300
PvP01_08_v1,1223415,1225418,2004,-,PVP01_0828400
PvP01_08_v1,1226330,1229494,3165,-,PVP01_0828500
PvP01_08_v1,1230136,1232810,2675,-,PVP01_0828600
PvP01_08_v1,1235258,1235503,246,+,PVP01_0828700
PvP01_08_v1,1236390,1245587,9198,-,PVP01_0828800
PvP01_08_v1,1252206,1255849,3644,+,PVP01_0828900
PvP01_08_v1,1256630,1260665,4036,-,PVP01_0829000
PvP01_08_v1,1262338,1264827,2490,+,PVP01_0829100
PvP01_08_v1,1265373,1266109,737,-,PVP01_0829200
PvP01_08_v1,1267073,1269484,2412,-,PVP01_0829300
PvP01_08_v1,1270860,1271189,330,-,PVP01_0829400
PvP01_08_v1,1271539,1272122,584,-,PVP01_0829500
PvP01_08_v1,1273915,1274816,902,+,PVP01_0829600
PvP01_08_v1,1277283,1283561,6279,+,PVP01_0829700
PvP01_08_v1,1284041,1287421,3381,-,PVP01_0829800
PvP01_08_v1,1289044,1293222,4179,-,PVP01_0829900
PvP01_08_v1,1296615,1308854,12240,-,PVP01_0830000
PvP01_08_v1,1311078,1313873,2796,-,PVP01_0830100
PvP01_08_v1,1315567,1316419,853,-,PVP01_0830200
PvP01_08_v1,1317536,1322057,4522,+,PVP01_0830300
PvP01_08_v1,1322260,1324433,2174,-,PVP01_0830400
PvP01_08_v1,1325042,1326463,1422,+,PVP01_0830500
PvP01_08_v1,1327521,1327856,336,-,PVP01_0830600
PvP01_08_v1,1329996,1332389,2394,-,PVP01_0830700
PvP01_08_v1,1333479,1333592,114,+,PVP01_0830800
PvP01_08_v1,1334067,1336361,2295,-,PVP01_0830900
PvP01_08_v1,1339289,1344608,5320,+,PVP01_0831000
PvP01_08_v1,1345408,1346864,1457,+,PVP01_0831100
PvP01_08_v1,1347253,1350177,2925,-,PVP01_0831200
PvP01_08_v1,1351609,1355691,4083,+,PVP01_0831300
PvP01_08_v1,1356232,1356653,422,-,PVP01_0831400
PvP01_08_v1,1357446,1359565,2120,-,PVP01_0831500
PvP01_08_v1,1360571,1362067,1497,-,PVP01_0831600
PvP01_08_v1,1363303,1364126,824,-,PVP01_0831700
PvP01_08_v1,1365611,1365744,134,-,PVP01_0831800
PvP01_08_v1,1367262,1368218,957,+,PVP01_0831900
PvP01_08_v1,1369899,1371678,1780,+,PVP01_0832000
PvP01_08_v1,1372197,1377113,4917,-,PVP01_0832100
PvP01_08_v1,1378136,1379656,1521,-,PVP01_0832200
PvP01_08_v1,1381096,1392628,11533,+,PVP01_0832300
PvP01_08_v1,1393054,1394973,1920,-,PVP01_0832400
PvP01_08_v1,1398138,1404116,5979,+,PVP01_0832500
PvP01_08_v1,1404526,1406956,2431,-,PVP01_0832600
PvP01_08_v1,1407870,1409520,1651,+,PVP01_0832700
PvP01_08_v1,1410141,1411268,1128,+,PVP01_0832800
PvP01_08_v1,1411961,1413688,1728,-,PVP01_0832900
PvP01_08_v1,1416599,1417775,1177,+,PVP01_0833000
PvP01_08_v1,1419315,1419938,624,+,PVP01_0833100
PvP01_08_v1,1420874,1422074,1201,-,PVP01_0833200
PvP01_08_v1,1421256,1421412,157,-,PVP01_0833300
PvP01_08_v1,1424407,1426005,1599,+,PVP01_0833400
PvP01_08_v1,1426328,1427126,799,-,PVP01_0833500
PvP01_08_v1,1428584,1428841,258,-,PVP01_0833600
PvP01_08_v1,1429664,1430581,918,+,PVP01_0833700
PvP01_08_v1,1430965,1432932,1968,-,PVP01_0833800
PvP01_08_v1,1434791,1435713,923,+,PVP01_0833900
PvP01_08_v1,1436167,1438096,1930,-,PVP01_0834000
PvP01_08_v1,1441595,1444159,2565,+,PVP01_0834100
PvP01_08_v1,1445719,1446132,414,+,PVP01_0834200
PvP01_08_v1,1447016,1447549,534,+,PVP01_0834300
PvP01_08_v1,1447730,1450402,2673,-,PVP01_0834400
PvP01_08_v1,1453070,1453923,854,+,PVP01_0834500
PvP01_08_v1,1455498,1457120,1623,+,PVP01_0834600
PvP01_08_v1,1458499,1469601,11103,+,PVP01_0834700
PvP01_08_v1,1470594,1471410,817,-,PVP01_0834800
PvP01_08_v1,1473431,1476240,2810,+,PVP01_0834900
PvP01_08_v1,1477481,1480492,3012,-,PVP01_0835000
PvP01_08_v1,1483512,1494787,11276,+,PVP01_0835100
PvP01_08_v1,1495627,1497024,1398,+,PVP01_0835200
PvP01_08_v1,1497705,1498220,516,+,PVP01_0835300
PvP01_08_v1,1498498,1501776,3279,-,PVP01_0835400
PvP01_08_v1,1503571,1505604,2034,+,PVP01_0835500
PvP01_08_v1,1508714,1509805,1092,+,PVP01_0835600
PvP01_08_v1,1511242,1512126,885,+,PVP01_0835700
PvP01_08_v1,1512719,1513205,487,-,PVP01_0835800
PvP01_08_v1,1514426,1518163,3738,-,PVP01_0835900
PvP01_08_v1,1521701,1523290,1590,+,PVP01_0836000
PvP01_08_v1,1524622,1526214,1593,-,PVP01_0836100
PvP01_08_v1,1529673,1532983,3311,+,PVP01_0836200
PvP01_08_v1,1534266,1535218,953,+,PVP01_0836300
PvP01_08_v1,1535614,1537548,1935,-,PVP01_0836400
PvP01_08_v1,1538921,1540276,1356,+,PVP01_0836500
PvP01_08_v1,1540771,1541310,540,-,PVP01_0836600
PvP01_08_v1,1542006,1547888,5883,-,PVP01_0836700
PvP01_08_v1,1549276,1552050,2775,-,PVP01_0836800
PvP01_08_v1,1554541,1555152,612,+,PVP01_0836900
PvP01_08_v1,1556279,1561212,4934,-,PVP01_0837000
PvP01_08_v1,1564187,1567684,3498,+,PVP01_0837100
PvP01_08_v1,1569150,1571507,2358,+,PVP01_0837200
PvP01_08_v1,1574873,1578925,4053,+,PVP01_0837300
PvP01_08_v1,1582209,1583932,1724,+,PVP01_0837400
PvP01_08_v1,1585693,1586551,859,+,PVP01_0837500
PvP01_08_v1,1587651,1591745,4095,-,PVP01_0837600
PvP01_08_v1,1595439,1599632,4194,-,PVP01_0837700
PvP01_08_v1,1604414,1606417,2004,+,PVP01_0837800
PvP01_08_v1,1607529,1608653,1125,+,PVP01_0837900
PvP01_08_v1,1610914,1611898,985,-,PVP01_0838000
PvP01_08_v1,1616271,1617247,977,+,PVP01_0838100
PvP01_08_v1,1621213,1622446,1234,+,PVP01_0838200
PvP01_08_v1,1626678,1627672,995,-,PVP01_0838300
PvP01_08_v1,1632202,1633496,1295,-,PVP01_0838400
PvP01_08_v1,1641165,1644219,3055,-,PVP01_0838500
PvP01_08_v1,1646631,1647801,1171,-,PVP01_0838600
PvP01_08_v1,1650411,1651611,1201,-,PVP01_0838700
PvP01_08_v1,1654713,1655893,1181,-,PVP01_0838800
PvP01_08_v1,1658513,1659718,1206,-,PVP01_0838900
PvP01_08_v1,1662838,1664030,1193,-,PVP01_0839000
PvP01_08_v1,1666657,1667596,940,-,PVP01_0839100
PvP01_08_v1,1671088,1672287,1200,-,PVP01_0839200
PvP01_08_v1,1674104,1675302,1199,-,PVP01_0839300
PvP01_08_v1,1679149,1682126,2978,-,PVP01_0839400
PvP01_08_v1,1688028,1690208,2181,+,PVP01_0839500
PvP01_08_v1,1692348,1694241,1894,+,PVP01_0839600
PvP01_08_v1,1698625,1700933,2309,-,PVP01_0839700
PvP01_08_v1,1703508,1705144,1637,-,PVP01_0839800
PvP01_08_v1,1707620,1709617,1998,+,PVP01_0839900
PvP01_08_v1,1712806,1713820,1015,+,PVP01_0840000
PvP01_08_v1,1717211,1718127,917,+,PVP01_0840100
PvP01_08_v1,1721734,1722743,1010,+,PVP01_0840200
PvP01_08_v1,1725811,1726768,958,+,PVP01_0840300
PvP01_08_v1,1729945,1730683,739,+,PVP01_0840400
PvP01_08_v1,1733575,1734703,1129,-,PVP01_0840500
PvP01_08_v1,1737930,1739123,1194,-,PVP01_0840600
PvP01_08_v1,1742127,1743465,1339,-,PVP01_0840700
PvP01_08_v1,1748511,1750141,1631,-,PVP01_0840800
PvP01_08_v1,1753350,1754491,1142,-,PVP01_0840900
PvP01_08_v1,1757214,1759241,2028,+,PVP01_0841000
PvP01_09_v1,573,1564,992,-,PVP01_0900100
PvP01_09_v1,4422,5403,982,-,PVP01_0900200
PvP01_09_v1,11985,13251,1267,+,PVP01_0900300
PvP01_09_v1,15481,16470,990,-,PVP01_0900400
PvP01_09_v1,26497,27575,1079,+,PVP01_0900500
PvP01_09_v1,31220,32833,1614,-,PVP01_0900600
PvP01_09_v1,35991,37388,1398,-,PVP01_0900700
PvP01_09_v1,44526,45677,1152,+,PVP01_0900800
PvP01_09_v1,53133,54957,1825,+,PVP01_0900900
PvP01_09_v1,60691,62000,1310,+,PVP01_0901000
PvP01_09_v1,64585,66228,1644,+,PVP01_0901100
PvP01_09_v1,70737,71545,809,+,PVP01_0901200
PvP01_09_v1,79043,79972,930,+,PVP01_0901300
PvP01_09_v1,86630,87526,897,+,PVP01_0901400
PvP01_09_v1,93615,94561,947,+,PVP01_0901500
PvP01_09_v1,101224,102145,922,+,PVP01_0901600
PvP01_09_v1,105842,106869,1028,+,PVP01_0901700
PvP01_09_v1,113304,114434,1131,+,PVP01_0901800
PvP01_09_v1,121387,122455,1069,+,PVP01_0901900
PvP01_09_v1,129843,131062,1220,+,PVP01_0902000
PvP01_09_v1,134988,135596,609,+,PVP01_0902100
PvP01_09_v1,140808,141380,573,+,PVP01_0902200
PvP01_09_v1,146574,147247,674,+,PVP01_0902300
PvP01_09_v1,153879,154839,961,+,PVP01_0902400
PvP01_09_v1,164918,165758,841,+,PVP01_0902500
PvP01_09_v1,170703,171602,900,+,PVP01_0902600
PvP01_09_v1,179045,179694,650,+,PVP01_0902700
PvP01_09_v1,190665,191377,713,+,PVP01_0902800
PvP01_09_v1,198272,199210,939,+,PVP01_0902900
PvP01_09_v1,203664,204243,580,+,PVP01_0903000
PvP01_09_v1,208335,209270,936,+,PVP01_0903100
PvP01_09_v1,213476,214412,937,+,PVP01_0903200
PvP01_09_v1,218644,219537,894,+,PVP01_0903300
PvP01_09_v1,223661,224570,910,+,PVP01_0903400
PvP01_09_v1,228686,229628,943,+,PVP01_0903500
PvP01_09_v1,233751,234774,1024,+,PVP01_0903600
PvP01_09_v1,238555,239971,1417,+,PVP01_0903700
PvP01_09_v1,252207,253580,1374,+,PVP01_0903800
PvP01_09_v1,255761,256514,754,-,PVP01_0903900
PvP01_09_v1,259591,259662,72,+,PVP01_0904000
PvP01_09_v1,260813,260896,84,-,PVP01_0904100
PvP01_09_v1,262680,266450,3771,+,PVP01_0904200
PvP01_09_v1,267250,270889,3640,-,PVP01_0904300
PvP01_09_v1,273305,274780,1476,+,PVP01_0904400
PvP01_09_v1,277334,278068,735,+,PVP01_0904500
PvP01_09_v1,281582,291853,10272,+,PVP01_0904600
PvP01_09_v1,293026,293211,186,+,PVP01_0904700
PvP01_09_v1,293295,295545,2251,-,PVP01_0904800
PvP01_09_v1,297765,299527,1763,-,PVP01_0904900
PvP01_09_v1,300938,305917,4980,-,PVP01_0905000
PvP01_09_v1,309769,313192,3424,-,PVP01_0905100
PvP01_09_v1,315269,316690,1422,+,PVP01_0905200
PvP01_09_v1,317280,319130,1851,-,PVP01_0905300
PvP01_09_v1,320444,322342,1899,+,PVP01_0905400
PvP01_09_v1,323239,324677,1439,-,PVP01_0905500
PvP01_09_v1,326180,328573,2394,+,PVP01_0905600
PvP01_09_v1,335375,339259,3885,+,PVP01_0905700
PvP01_09_v1,342360,342671,312,-,PVP01_0905800
PvP01_09_v1,346622,346978,357,+,PVP01_0905900
PvP01_09_v1,348337,351453,3117,-,PVP01_0906000
PvP01_09_v1,352222,354505,2284,-,PVP01_0906100
PvP01_09_v1,356278,357710,1433,-,PVP01_0906200
PvP01_09_v1,359830,360606,777,+,PVP01_0906300
PvP01_09_v1,361407,363659,2253,-,PVP01_0906400
PvP01_09_v1,367311,368846,1536,+,PVP01_0906500
PvP01_09_v1,371028,373160,2133,+,PVP01_0906600
PvP01_09_v1,375277,375675,399,+,PVP01_0906700
PvP01_09_v1,376371,377798,1428,-,PVP01_0906800
PvP01_09_v1,379050,380494,1445,+,PVP01_0906900
PvP01_09_v1,381265,383532,2268,+,PVP01_0907000
PvP01_09_v1,383660,386697,3038,-,PVP01_0907100
PvP01_09_v1,387451,387801,351,+,PVP01_0907200
PvP01_09_v1,388219,393337,5119,-,PVP01_0907300
PvP01_09_v1,394370,398359,3990,+,PVP01_0907400
PvP01_09_v1,398603,401866,3264,-,PVP01_0907500
PvP01_09_v1,403264,408228,4965,+,PVP01_0907600
PvP01_09_v1,408798,409436,639,+,PVP01_0907700
PvP01_09_v1,411259,412094,836,+,PVP01_0907800
PvP01_09_v1,414963,418521,3559,+,PVP01_0907900
PvP01_09_v1,420050,423405,3356,+,PVP01_0908000
PvP01_09_v1,424405,435999,11595,-,PVP01_0908100
PvP01_09_v1,442767,443819,1053,-,PVP01_0908200
PvP01_09_v1,445243,446459,1217,-,PVP01_0908300
PvP01_09_v1,447240,450422,3183,-,PVP01_0908400
PvP01_09_v1,452498,454342,1845,+,PVP01_0908500
PvP01_09_v1,455562,461780,6219,-,PVP01_0908600
PvP01_09_v1,472773,477743,4971,-,PVP01_0908700
PvP01_09_v1,481627,483510,1884,+,PVP01_0908800
PvP01_09_v1,485799,488777,2979,+,PVP01_0908900
PvP01_09_v1,489778,490272,495,+,PVP01_0909000
PvP01_09_v1,490629,491151,523,+,PVP01_0909100
PvP01_09_v1,493076,494083,1008,+,PVP01_0909200
PvP01_09_v1,495863,497280,1418,+,PVP01_0909300
PvP01_09_v1,498657,499691,1035,-,PVP01_0909400
PvP01_09_v1,501995,503644,1650,-,PVP01_0909500
PvP01_09_v1,506413,507208,796,+,PVP01_0909600
PvP01_09_v1,507977,509305,1329,+,PVP01_0909700
PvP01_09_v1,509748,509834,87,-,PVP01_0909800
PvP01_09_v1,511110,515425,4316,-,PVP01_0909900
PvP01_09_v1,516410,517938,1529,-,PVP01_0910000
PvP01_09_v1,518756,518823,68,-,PVP01_0910100
PvP01_09_v1,519220,522126,2907,-,PVP01_0910200
PvP01_09_v1,519601,519687,87,-,PVP01_0910300
PvP01_09_v1,520520,520590,71,-,PVP01_0910400
PvP01_09_v1,521223,521378,156,-,PVP01_0910500
PvP01_09_v1,524464,524538,75,-,PVP01_0910600
PvP01_09_v1,526228,526917,690,+,PVP01_0910700
PvP01_09_v1,527694,528364,671,+,PVP01_0910800
PvP01_09_v1,529668,531761,2094,+,PVP01_0910900
PvP01_09_v1,534037,538046,4010,+,PVP01_0911000
PvP01_09_v1,538565,539914,1350,-,PVP01_0911100
PvP01_09_v1,545287,550606,5320,+,PVP01_0911200
PvP01_09_v1,553772,557049,3278,+,PVP01_0911300
PvP01_09_v1,557502,558843,1342,-,PVP01_0911400
PvP01_09_v1,560130,561977,1848,+,PVP01_0911500
PvP01_09_v1,562084,563613,1530,-,PVP01_0911600
PvP01_09_v1,564316,565947,1632,-,PVP01_0911700
PvP01_09_v1,567415,568932,1518,+,PVP01_0911800
PvP01_09_v1,569402,570451,1050,-,PVP01_0911900
PvP01_09_v1,572325,574227,1903,-,PVP01_0912000
PvP01_09_v1,575024,575941,918,-,PVP01_0912100
PvP01_09_v1,577064,577630,567,-,PVP01_0912200
PvP01_09_v1,577940,578672,733,-,PVP01_0912300
PvP01_09_v1,581906,584752,2847,+,PVP01_0912400
PvP01_09_v1,585312,587798,2487,-,PVP01_0912500
PvP01_09_v1,588703,590150,1448,+,PVP01_0912600
PvP01_09_v1,590704,592202,1499,+,PVP01_0912700
PvP01_09_v1,592597,593457,861,+,PVP01_0912800
PvP01_09_v1,595306,602580,7275,+,PVP01_0912900
PvP01_09_v1,604005,605072,1068,+,PVP01_0913000
PvP01_09_v1,605342,608009,2668,-,PVP01_0913100
PvP01_09_v1,609353,609925,573,+,PVP01_0913200
PvP01_09_v1,611452,612330,879,+,PVP01_0913300
PvP01_09_v1,612876,614909,2034,-,PVP01_0913400
PvP01_09_v1,616182,620211,4030,+,PVP01_0913500
PvP01_09_v1,621276,622499,1224,+,PVP01_0913600
PvP01_09_v1,623107,625400,2294,-,PVP01_0913700
PvP01_09_v1,627874,645745,17872,+,PVP01_0913800
PvP01_09_v1,646235,646972,738,-,PVP01_0913900
PvP01_09_v1,652440,652973,534,+,PVP01_0914000
PvP01_09_v1,654670,655704,1035,+,PVP01_0914100
PvP01_09_v1,656494,658175,1682,-,PVP01_0914200
PvP01_09_v1,659890,662067,2178,+,PVP01_0914300
PvP01_09_v1,663299,664441,1143,+,PVP01_0914400
PvP01_09_v1,665184,666269,1086,+,PVP01_0914500
PvP01_09_v1,667367,669592,2226,-,PVP01_0914600
PvP01_09_v1,671593,673320,1728,-,PVP01_0914700
PvP01_09_v1,676300,677115,816,+,PVP01_0914800
PvP01_09_v1,678815,680269,1455,+,PVP01_0914900
PvP01_09_v1,681318,684314,2997,-,PVP01_0915000
PvP01_09_v1,686483,688528,2046,-,PVP01_0915100
PvP01_09_v1,689368,690471,1104,+,PVP01_0915200
PvP01_09_v1,691614,692747,1134,+,PVP01_0915300
PvP01_09_v1,696362,700179,3818,+,PVP01_0915400
PvP01_09_v1,700383,702952,2570,-,PVP01_0915500
PvP01_09_v1,704013,711386,7374,+,PVP01_0915600
PvP01_09_v1,711985,712793,809,+,PVP01_0915700
PvP01_09_v1,713145,715582,2438,-,PVP01_0915800
PvP01_09_v1,717670,721242,3573,+,PVP01_0915900
PvP01_09_v1,722356,723810,1455,-,PVP01_0916000
PvP01_09_v1,726694,728181,1488,-,PVP01_0916100
PvP01_09_v1,730476,731939,1464,-,PVP01_0916200
PvP01_09_v1,734537,735740,1204,+,PVP01_0916300
PvP01_09_v1,736280,737370,1091,-,PVP01_0916400
PvP01_09_v1,738380,739126,747,-,PVP01_0916450
PvP01_09_v1,740696,742699,2004,+,PVP01_0916500
PvP01_09_v1,744059,746709,2651,-,PVP01_0916600
PvP01_09_v1,748067,752449,4383,-,PVP01_0916700
PvP01_09_v1,754789,756412,1624,-,PVP01_0916800
PvP01_09_v1,757527,759141,1615,+,PVP01_0916900
PvP01_09_v1,759296,760693,1398,-,PVP01_0917000
PvP01_09_v1,763667,765022,1356,+,PVP01_0917100
PvP01_09_v1,765705,768324,2620,-,PVP01_0917200
PvP01_09_v1,769482,771554,2073,-,PVP01_0917300
PvP01_09_v1,775516,778707,3192,-,PVP01_0917400
PvP01_09_v1,783010,784862,1853,-,PVP01_0917500
PvP01_09_v1,786731,790350,3620,-,PVP01_0917600
PvP01_09_v1,792109,793614,1506,+,PVP01_0917700
PvP01_09_v1,794523,799223,4701,+,PVP01_0917800
PvP01_09_v1,800955,801341,387,+,PVP01_0917900
PvP01_09_v1,803703,804806,1104,+,PVP01_0918000
PvP01_09_v1,805210,806745,1536,-,PVP01_0918100
PvP01_09_v1,807368,808580,1213,+,PVP01_0918200
PvP01_09_v1,809758,810578,821,-,PVP01_0918300
PvP01_09_v1,814263,816866,2604,-,PVP01_0918400
PvP01_09_v1,817752,822044,4293,+,PVP01_0918500
PvP01_09_v1,823351,824272,922,-,PVP01_0918600
PvP01_09_v1,827036,827647,612,+,PVP01_0918700
PvP01_09_v1,828347,830908,2562,-,PVP01_0918800
PvP01_09_v1,833833,837780,3948,+,PVP01_0918900
PvP01_09_v1,838462,839373,912,-,PVP01_0919000
PvP01_09_v1,841898,843631,1734,+,PVP01_0919100
PvP01_09_v1,844101,845990,1890,-,PVP01_0919200
PvP01_09_v1,847251,852193,4943,-,PVP01_0919300
PvP01_09_v1,853459,855465,2007,-,PVP01_0919400
PvP01_09_v1,856169,857765,1597,+,PVP01_0919500
PvP01_09_v1,857907,859007,1101,-,PVP01_0919600
PvP01_09_v1,860433,862074,1642,+,PVP01_0919700
PvP01_09_v1,862532,863251,720,-,PVP01_0919800
PvP01_09_v1,864272,865222,951,-,PVP01_0919900
PvP01_09_v1,867738,873599,5862,+,PVP01_0920000
PvP01_09_v1,874869,876686,1818,+,PVP01_0920100
PvP01_09_v1,877371,880223,2853,-,PVP01_0920200
PvP01_09_v1,883942,886344,2403,+,PVP01_0920300
PvP01_09_v1,887374,888000,627,-,PVP01_0920400
PvP01_09_v1,889697,894409,4713,+,PVP01_0920500
PvP01_09_v1,896829,900478,3650,+,PVP01_0920600
PvP01_09_v1,901992,903179,1188,+,PVP01_0920700
PvP01_09_v1,905329,905799,471,+,PVP01_0920800
PvP01_09_v1,906970,908620,1651,+,PVP01_0920900
PvP01_09_v1,909730,911008,1279,-,PVP01_0921000
PvP01_09_v1,913513,916283,2771,+,PVP01_0921100
PvP01_09_v1,916486,926840,10355,-,PVP01_0921200
PvP01_09_v1,928209,931811,3603,-,PVP01_0921300
PvP01_09_v1,934217,934450,234,+,PVP01_0921400
PvP01_09_v1,934591,934911,321,+,PVP01_0921500
PvP01_09_v1,936511,938168,1658,+,PVP01_0921600
PvP01_09_v1,938350,943215,4866,-,PVP01_0921700
PvP01_09_v1,944574,945242,669,-,PVP01_0921800
PvP01_09_v1,946073,950834,4762,-,PVP01_0921900
PvP01_09_v1,954818,956599,1782,+,PVP01_0922000
PvP01_09_v1,956802,958397,1596,-,PVP01_0922100
PvP01_09_v1,959772,960798,1027,-,PVP01_0922200
PvP01_09_v1,964795,967173,2379,+,PVP01_0922300
PvP01_09_v1,967952,973021,5070,-,PVP01_0922400
PvP01_09_v1,982022,983707,1686,-,PVP01_0922500
PvP01_09_v1,984560,986327,1768,-,PVP01_0922600
PvP01_09_v1,986921,988986,2066,-,PVP01_0922700
PvP01_09_v1,989462,992321,2860,-,PVP01_0922800
PvP01_09_v1,994349,995485,1137,+,PVP01_0922900
PvP01_09_v1,997078,1000863,3786,+,PVP01_0923000
PvP01_09_v1,1001911,1007592,5682,+,PVP01_0923100
PvP01_09_v1,1008507,1017001,8495,+,PVP01_0923200
PvP01_09_v1,1017058,1017840,783,-,PVP01_0923300
PvP01_09_v1,1021123,1026936,5814,+,PVP01_0923400
PvP01_09_v1,1028442,1044763,16322,+,PVP01_0923500
PvP01_09_v1,1045466,1051936,6471,-,PVP01_0923600
PvP01_09_v1,1058515,1064613,6099,+,PVP01_0923700
PvP01_09_v1,1066556,1069422,2867,+,PVP01_0923800
PvP01_09_v1,1070747,1072594,1848,+,PVP01_0923900
PvP01_09_v1,1074814,1076720,1907,+,PVP01_0924000
PvP01_09_v1,1078029,1081664,3636,-,PVP01_0924100
PvP01_09_v1,1084084,1086276,2193,+,PVP01_0924200
PvP01_09_v1,1086919,1087634,716,+,PVP01_0924300
PvP01_09_v1,1088713,1092351,3639,+,PVP01_0924400
PvP01_09_v1,1093719,1094447,729,+,PVP01_0924500
PvP01_09_v1,1097146,1099135,1990,+,PVP01_0924600
PvP01_09_v1,1100164,1104657,4494,-,PVP01_0924700
PvP01_09_v1,1105680,1107264,1585,-,PVP01_0924800
PvP01_09_v1,1112194,1114243,2050,+,PVP01_0924900
PvP01_09_v1,1116482,1117289,808,-,PVP01_0925000
PvP01_09_v1,1118915,1120663,1749,+,PVP01_0925100
PvP01_09_v1,1122463,1123866,1404,-,PVP01_0925200
PvP01_09_v1,1129097,1130159,1063,-,PVP01_0925300
PvP01_09_v1,1131737,1132856,1120,-,PVP01_0925400
PvP01_09_v1,1136218,1140552,4335,+,PVP01_0925500
PvP01_09_v1,1142990,1143988,999,+,PVP01_0925600
PvP01_09_v1,1144454,1146202,1749,-,PVP01_0925700
PvP01_09_v1,1147119,1148600,1482,+,PVP01_0925800
PvP01_09_v1,1149732,1151033,1302,-,PVP01_0925900
PvP01_09_v1,1153225,1157232,4008,+,PVP01_0926000
PvP01_09_v1,1157652,1159266,1615,-,PVP01_0926100
PvP01_09_v1,1161102,1161485,384,-,PVP01_0926200
PvP01_09_v1,1163367,1163862,496,-,PVP01_0926300
PvP01_09_v1,1164896,1167411,2516,-,PVP01_0926400
PvP01_09_v1,1168688,1170978,2291,-,PVP01_0926500
PvP01_09_v1,1173741,1174028,288,+,PVP01_0926600
PvP01_09_v1,1174659,1177421,2763,-,PVP01_0926700
PvP01_09_v1,1178557,1182366,3810,-,PVP01_0926800
PvP01_09_v1,1183674,1184428,755,-,PVP01_0926900
PvP01_09_v1,1187389,1189902,2514,+,PVP01_0927000
PvP01_09_v1,1190888,1192226,1339,+,PVP01_0927100
PvP01_09_v1,1193647,1197534,3888,+,PVP01_0927200
PvP01_09_v1,1198757,1201204,2448,-,PVP01_0927300
PvP01_09_v1,1203603,1208951,5349,-,PVP01_0927400
PvP01_09_v1,1212670,1215864,3195,+,PVP01_0927500
PvP01_09_v1,1217183,1218081,899,-,PVP01_0927600
